run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1774960486004,1.77496e+09,11,24361476,0,2065748250,0,0,1,421.668,9.35427,2
1774960486004,1.77496e+09,11,25266809,905333,2094389636,0,0,1,4.32407,912.195,2
1774960486004,1.77496e+09,11,25266809,0,2094389636,0,0,1,575.816,6.8501,2
1774960486004,1.77496e+09,12,25266809,0,2122812741,0,4961129,1,463.626,8.50771,2
1774960486004,1.77496e+09,8,26103783,836974,2151013615,0,0,1,4.67336,844.018,2
1774960486004,1.77496e+09,8,26103783,0,2151013615,0,0,1,545.003,7.23739,2
1774960486004,1.77496e+09,8,26103783,0,2151013615,0,0,1,415.665,9.48936,2
1774960486004,1.77496e+09,9,26103783,0,2179014281,0,0,1,566.204,6.96639,2
1774960486004,1.77496e+09,9,26103783,0,2179014281,0,0,1,460.11,8.57272,2
1774960486004,1.77496e+09,10,26103783,0,2206812265,0,0,1,571.827,6.89789,2
1774960486004,1.77496e+09,10,26103783,0,2206812265,0,0,1,466.506,8.45518,2
1774960486004,1.77496e+09,11,26103783,0,2234413000,0,0,1,585.497,6.73683,2
1774960486004,1.77496e+09,11,26103783,0,2234413000,0,0,1,417.768,9.44159,2
1774960486004,1.77496e+09,11,26103783,0,2234413000,0,0,1,548.866,7.18644,2
1774960486004,1.77496e+09,11,26103783,0,2234413000,0,0,1,544.608,7.24264,2
1774960486004,1.77496e+09,12,27038589,934806,2078708575,0,4445170,1,4.18806,941.82,2
1774960486004,1.77496e+09,11,27270715,232126,2078706435,0,0,1,16.3882,240.685,2
1774960486004,1.77496e+09,11,27270715,0,2078706435,0,0,1,446.245,8.83908,2
1774960486004,1.77496e+09,12,27270715,0,2107249579,0,4978590,1,450.297,8.75955,2
1774960486004,1.77496e+09,12,28313713,1042998,2135573116,0,3982871,1,3.75706,1049.86,2
1774960486004,1.77496e+09,11,28857645,543932,2135571006,0,0,1,7.1307,553.157,2
1774960486004,1.77496e+09,11,28857645,0,2135571006,0,0,1,405.005,9.73913,2
1774960486004,1.77496e+09,11,29503259,645614,2163683104,0,0,1,6.03165,653.95,2
1774960486004,1.77496e+09,11,29503259,0,2163683104,0,0,1,443.136,8.90109,2
1774960486004,1.77496e+09,12,29503259,0,2191591562,0,4996111,1,415.669,9.48928,2
1774960486004,1.77496e+09,12,30542347,1039088,2219297743,0,3996887,1,3.7642,1047.87,2
1774960486004,1.77496e+09,11,30944387,402040,2219298211,0,0,1,9.63442,409.407,2
1774960486004,1.77496e+09,11,30944387,0,2219298211,0,0,1,421.615,9.35545,2
